DTXSID	AC50
DTXSID2029325	50.0
DTXSID5024059	50.0
DTXSID9034490	50.0
DTXSID9034492	50.0
DTXSID9034864	50.0
DTXSID9034232	50.0
DTXSID9034282	50.0
DTXSID9040710	50.0
DTXSID9029302	50.0
DTXSID9027360	50.0
DTXSID9027441	50.0
DTXSID9029221	50.0
DTXSID0020107	50.0
DTXSID9026342	50.0
DTXSID9026500	50.0
DTXSID9027312	50.0
DTXSID9048512	50.0
DTXSID2042276	50.0
DTXSID2042436	50.0
DTXSID2042060	50.0
DTXSID2042062	50.0
DTXSID2042191	50.0
DTXSID2044391	50.0
DTXSID2040361	50.0
DTXSID2041389	50.0
DTXSID2034700	50.0
DTXSID9047598	50.0
DTXSID9044663	50.0
DTXSID9044742	50.0
DTXSID9044823	50.0
DTXSID9041368	50.0
DTXSID9041491	50.0
DTXSID9041815	50.0
DTXSID9041653	50.0
DTXSID9036933	50.0
DTXSID2032639	50.0
DTXSID9040001	50.0
DTXSID2024163	50.0
DTXSID2026997	50.0
DTXSID2027200	50.0
DTXSID2025505	50.0
DTXSID2026525	50.0
DTXSID2025133	50.0
DTXSID2025347	50.0
DTXSID2025478	50.0
DTXSID2023193	50.0
DTXSID2023723	50.0
DTXSID2024242	50.0
DTXSID2026789	50.0
DTXSID3032591	50.0
DTXSID3032620	50.0
DTXSID3032628	50.0
DTXSID3034531	50.0
DTXSID3034583	50.0
DTXSID3029572	50.0
DTXSID3031864	50.0
DTXSID3026647	50.0
DTXSID3025122	50.0
DTXSID9027364	50.0
DTXSID9025293	50.0
DTXSID3020964	50.0
DTXSID3020207	50.0
DTXSID3020257	50.0
DTXSID3020332	50.0
DTXSID3020336	50.0
DTXSID3020415	50.0
DTXSID3020621	50.0
DTXSID3024994	50.0
DTXSID3025178	50.0
DTXSID1047316	50.0
DTXSID3024316	50.0
DTXSID3024289	50.0
DTXSID3024657	50.0
DTXSID3022588	50.0
DTXSID3023845	50.0
DTXSID3023897	50.0
DTXSID3021936	50.0
DTXSID3021980	50.0
DTXSID3022405	50.0
DTXSID1027920	50.0
DTXSID5020869	50.0
DTXSID1033161	50.0
DTXSID1033371	50.0
DTXSID1034260	50.0
DTXSID1032482	50.0
DTXSID1032648	50.0
DTXSID1030606	50.0
DTXSID1032309	50.0
DTXSID1032511	50.0
DTXSID1032513	50.0
DTXSID1027899	50.0
DTXSID5020730	50.0
DTXSID1029124	50.0
DTXSID1029128	50.0
DTXSID5025023	50.0
DTXSID5025152	50.0
DTXSID5025659	50.0
DTXSID5024057	50.0
DTXSID5024263	50.0
DTXSID5024261	50.0
DTXSID5024394	50.0
DTXSID5024845	50.0
DTXSID4042335	50.0
DTXSID4044828	50.0
DTXSID4044901	50.0
DTXSID4047252	50.0
DTXSID4042096	50.0
DTXSID4042206	50.0
DTXSID5021754	50.0
DTXSID5021831	50.0
DTXSID4026183	50.0
DTXSID5021885	50.0
DTXSID5021914	50.0
DTXSID5021386	50.0
DTXSID5021388	50.0
DTXSID5021415	50.0
DTXSID5021590	50.0
DTXSID5021758	50.0
DTXSID5021124	50.0
DTXSID5021209	50.0
DTXSID5021336	50.0
DTXSID5020570	50.0
DTXSID5041516	50.0
DTXSID5044576	50.0
DTXSID5044578	50.0
DTXSID5044815	50.0
DTXSID5044784	50.0
DTXSID5047249	50.0
DTXSID5047451	50.0
DTXSID5041726	50.0
DTXSID5042299	50.0
DTXSID5044443	50.0
DTXSID5044570	50.0
DTXSID5041275	50.0
DTXSID5041273	50.0
DTXSID5041514	50.0
DTXSID5026918	50.0
DTXSID5041487	50.0
DTXSID5041512	50.0
DTXSID5035616	50.0
DTXSID5038830	50.0
DTXSID5038888	50.0
DTXSID5040700	50.0
DTXSID1026904	50.0
DTXSID1026908	50.0
DTXSID1027500	50.0
DTXSID1027479	50.0
DTXSID1027429	50.0
DTXSID5023900	50.0
DTXSID5024051	50.0
DTXSID5023792	50.0
DTXSID5023742	50.0
DTXSID5032600	50.0
DTXSID5033836	50.0
DTXSID5034357	50.0
DTXSID5032442	50.0
DTXSID5032525	50.0
DTXSID5021837	50.0
DTXSID5027142	50.0
DTXSID5027198	50.0
DTXSID5027433	50.0
DTXSID5029217	50.0
DTXSID5032498	50.0
DTXSID5026178	50.0
DTXSID5026461	50.0
DTXSID5026548	50.0
DTXSID5026623	50.0
DTXSID5026889	50.0
DTXSID9020877	50.0
DTXSID0020523	50.0
DTXSID9021976	50.0
DTXSID9021348	50.0
DTXSID9021477	50.0
DTXSID9021689	50.0
DTXSID9021639	50.0
DTXSID9021922	50.0
DTXSID9021764	50.0
DTXSID9020663	50.0
DTXSID9020740	50.0
DTXSID9020790	50.0
DTXSID0020498	50.0
DTXSID9021217	50.0
DTXSID9021427	50.0
DTXSID0020105	50.0
DTXSID0020022	50.0
DTXSID0020232	50.0
DTXSID4036229	50.0
DTXSID4040343	50.0
DTXSID4032615	50.0
DTXSID4025612	50.0
DTXSID4026214	50.0
DTXSID4026501	50.0
DTXSID4026262	50.0
DTXSID4026769	50.0
DTXSID4026842	50.0
DTXSID4024729	50.0
DTXSID4024985	50.0
DTXSID4025080	50.0
DTXSID4025791	50.0
DTXSID4025662	50.0
DTXSID0020076	50.0
DTXSID4040711	50.0
DTXSID4041232	50.0
DTXSID4041492	50.0
DTXSID4041521	50.0
DTXSID4041604	50.0
DTXSID0020737	50.0
DTXSID0020311	50.0
DTXSID0020151	50.0
DTXSID0020442	50.0
DTXSID0020440	50.0
DTXSID1041639	50.0
DTXSID1041970	50.0
DTXSID1040110	50.0
DTXSID1040112	50.0
DTXSID1040794	50.0
DTXSID1040792	50.0
DTXSID1035288	50.0
DTXSID1037565	50.0
DTXSID1038298	50.0
DTXSID5020283	50.0
DTXSID5020029	50.0
DTXSID5020443	50.0
DTXSID5020499	50.0
DTXSID4048191	50.0
DTXSID5020108	50.0
DTXSID5020106	50.0
DTXSID5020027	50.0
DTXSID5020233	50.0
DTXSID4032619	50.0
DTXSID1044693	50.0
DTXSID1042154	50.0
DTXSID1041550	50.0
DTXSID4032611	50.0
DTXSID4027997	50.0
DTXSID4034576	50.0
DTXSID4034528	50.0
DTXSID3042059	50.00000000000001
DTXSID3044833	50.00000000000001
DTXSID0027191	50.00000000000001
DTXSID8025595	50.00000000000001
DTXSID7021780	50.00000000000001
DTXSID3035341	50.00000000000001
DTXSID2020428	50.00000000000001
DTXSID8025096	50.00000000000001
DTXSID7024087	50.00000000000001
DTXSID3038696	50.00000000000001
DTXSID7040285	50.00000000000001
DTXSID4029692	50.00000000000001
DTXSID1041978	50.00000000000001
DTXSID6021828	50.00000000000001
DTXSID4020616	50.00000000000001
DTXSID8022292	50.00000000000001
DTXSID7022253	50.00000000000001
DTXSID0042454	50.00000000000001
DTXSID3041877	50.00000000000001
DTXSID4021137	50.00000000000001
DTXSID8020834	50.00000000000001
DTXSID5024055	50.00000000000001
DTXSID2021288	50.00000000000001
DTXSID6025145	50.00000000000001
DTXSID2038732	50.00000000000001
DTXSID1041267	50.00000000000001
DTXSID5021544	50.00000000000001
DTXSID5032361	50.00000000000001
DTXSID9021390	50.00000000000001
DTXSID6048202	50.00000000000001
DTXSID2021864	50.00000000000001
DTXSID1041421	50.00000000000001
DTXSID2026496	50.00000000000001
DTXSID9032610	50.00000000000001
DTXSID9021392	50.00000000000001
DTXSID3022409	51.933063165261785
DTXSID6025226	52.45069065494236
DTXSID8034580	53.41800109842138
DTXSID4027072	55.251164382427305
DTXSID5024891	62.23404226004435
DTXSID5020493	62.991896271717074
DTXSID6032562	65.79341492433043
DTXSID2021238	66.1877086497217
DTXSID4022153	66.99614683942409
DTXSID5021201	68.12223512101572
DTXSID7020425	68.83181622985884
DTXSID8041909	69.32351957572155
DTXSID4048195	69.48466753124315
DTXSID7020392	69.71106786207324
DTXSID0022777	69.754621597129
DTXSID5048188	70.61673386468185
DTXSID7034549	71.72044417119305
DTXSID7021992	72.34196035327273
DTXSID9041289	72.51552215170958
DTXSID1024704	74.04992742404788
DTXSID6020224	74.40484124166152
DTXSID9047251	75.7345927104014
DTXSID7048168	75.75074044634479
DTXSID9033058	75.9336484286892
DTXSID4032372	76.33904526176664
DTXSID5032523	76.71250720017245
DTXSID1044697	76.87744404801018
DTXSID0023907	77.48788039274696
DTXSID2045232	78.71115952361309
DTXSID6020511	78.7878433181657
DTXSID6027131	79.60688631105094
DTXSID1034634	80.14290484666618
DTXSID4021135	80.15475236518652
DTXSID1044435	80.26573533627342
DTXSID0029262	81.23497104169694
DTXSID8026698	81.59707914969451
DTXSID8022408	81.79482973719665
DTXSID5035589	81.93324745613955
DTXSID4042094	82.70479785755154
DTXSID3022247	83.61141478429309
DTXSID4047127	84.02194765282682
DTXSID9047178	84.08011010598257
DTXSID0027721	86.39006207213573
DTXSID5020819	86.76673653395997
DTXSID9022100	86.95911009245212
DTXSID2032348	88.18274865231832
DTXSID0041357	89.19527751188701
DTXSID5023588	89.46591431357174
DTXSID0022353	89.6409162107291
DTXSID2040731	89.65475468804327
DTXSID1020699	90.80609504170349
DTXSID1044564	90.92729289267344
DTXSID2032500	91.1684635797168
DTXSID9029649	91.38542781561542
DTXSID2029612	91.94654055873288
DTXSID2025892	92.00889037867744
DTXSID0034223	92.01669456847796
DTXSID6023523	92.4766279792277
DTXSID7024031	92.4815276709383
DTXSID0035160	92.49100411636464
DTXSID3022455	92.62616254483436
DTXSID8024652	92.62682988942582
DTXSID6040371	92.7072435661008
DTXSID2041125	92.86465588903133
DTXSID6041636	92.86586948507902
DTXSID1027924	92.90301863440683
DTXSID1024097	92.90722669987002
DTXSID4027153	92.9803366555738
DTXSID6023999	93.14036196169523
DTXSID8020179	93.20747021501728
DTXSID2020212	93.20783642040648
DTXSID6034005	93.21599538224704
DTXSID2034962	93.23936061911888
DTXSID8020597	93.27944358340542
DTXSID5020944	93.29132691702084
DTXSID7027205	93.29581914240885
DTXSID9044536	93.3681176606592
DTXSID4036435	93.37538671513155
DTXSID3032416	93.37992610787433
DTXSID3021483	93.4826032950014
DTXSID7024873	93.48302748233483
DTXSID7020685	93.49629933502374
DTXSID2029290	93.51012882574766
DTXSID0047246	93.52981584036505
DTXSID8044888	93.55997462197666
DTXSID8022589	93.62597555782106
DTXSID1020512	93.62829461179729
DTXSID6025018	93.6448630350765
DTXSID3024944	93.7328335511567
DTXSID9020293	93.82899995423708
DTXSID7029879	93.8371884745128
DTXSID7032551	93.86175628001298
DTXSID6025143	94.06050132383874
DTXSID4042418	94.06568320469697
DTXSID9021138	94.08452051910996
DTXSID7041544	94.09673589548922
DTXSID6048200	94.2446379921874
DTXSID6032647	94.57265420355895
DTXSID8032548	94.76252907186068
DTXSID1038795	95.16866972853728
DTXSID4042416	95.46373351948652
DTXSID2026529	95.55003910790464
DTXSID3021645	95.9942526568482
DTXSID5040708	96.13302572844763
DTXSID1023819	96.13817853897024
DTXSID8025599	96.15751744599248
DTXSID0042086	96.1887930866618
DTXSID5020154	96.20603619597313
DTXSID9020370	96.22488424037536
